State Code,State Name (In English),District Code,District Name (In English),District Name (Local),District Version,District Census 2001 Code,District Census 2011 Code,Sub District Code,Sub District Name,Sub District Name (Local),Subdistrict Version,Sub District Census 2001 Code,Sub District Census 2011 Code,Development Block Code,Development Block Name (In English),Development Block Name (Local),Development Block Version,Village Code,Village Name (In English),Village Name (Local),Village Category,Village Status,Village Census 2001 Code,Village Census 2011 Code
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645275,Narkul Danga (Efa),,Rural,Un-Inhabitant,6100.0,645275
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645236,Nischintapur (Rv),,Rural,Inhabitant,5500.0,645236
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645233,Paranghara (Rv),,Rural,Inhabitant,4600.0,645233
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645261,Paschimsagar (Efa),,Rural,Inhabitant,2700.0,645261
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645276,Pathi Level (Efa),,Rural,Un-Inhabitant,6200.0,645276
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645274,Pemaiahdera (Fdca),,Rural,Un-Inhabitant,6000.0,645274
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645279,Pilone Nallaha (Fdca),,Rural,Un-Inhabitant,6500.0,645279
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645221,Rabindrapalli (Rv),,Rural,Inhabitant,3100.0,645221
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645257,Radha Nagar (Efa),,Rural,Un-Inhabitant,1700.0,645257
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645213,Radha Nagar (Rv),,Rural,Inhabitant,1600.0,645213
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645283,Rahil (Fdca),,Rural,Un-Inhabitant,7000.0,645283
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645224,Ramakrishnagram (Rv),,Rural,Inhabitant,3400.0,645224
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645239,Ramnagar (Rv),,Rural,Inhabitant,5900.0,645239
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645242,Sagar Dweep (Rv),,Rural,Inhabitant,7700.0,645242
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645254,Santi Nagar,,Rural,Inhabitant,1300.0,645254
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645229,Shibpur (Rv),,Rural,Inhabitant,3900.0,645229
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645251,Shyam Nagar,,Rural,Un-Inhabitant,900.0,645251
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645212,Shyam Nagar (Rv),,Rural,Inhabitant,1000.0,645212
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645263,"Sitanagar, (Efa)",,Rural,Un-Inhabitant,2900.0,645263
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645220,Sitanagar (Rv),,Rural,Inhabitant,3000.0,645220
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645288,Smith (Efa),,Rural,Un-Inhabitant,7600.0,645288
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645289,Smith (Timber Export Depot),,Rural,Un-Inhabitant,7800.0,645289
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645271,Srinagar (Efa),,Rural,Un-Inhabitant,5200.0,645271
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645291,Stewart Island,,Rural,Un-Inhabitant,8000.0,645291
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645222,Subhashgram (Rv),,Rural,Inhabitant,3200.0,645222
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645214,Swarajgram (Rv),,Rural,Inhabitant,1900.0,645214
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645262,Tal Bagan (Efa),,Rural,Inhabitant,2800.0,645262
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5919,Diglipur,,1,0,5919,6492,Diglipur,,1,645225,Vidyasagarpalli (Rv),,Rural,Inhabitant,3500.0,645225
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645338,Asha Nagar (Efa),,Rural,Un-Inhabitant,11500.0,645338
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645293,Aves Island (Rv),,Rural,Un-Inhabitant,8300.0,645293
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645337,Bajato (Efa & 40 Acre Plot),,Rural,Un-Inhabitant,11400.0,645337
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645324,Bamboo Nallaha (Efa),,Rural,Un-Inhabitant,9500.0,645324
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645308,Basantipur (Rv),,Rural,Inhabitant,11900.0,645308
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645339,Birsa Nagar (Efa),,Rural,Un-Inhabitant,11600.0,645339
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645325,Buddha Nallaha (Efa),,Rural,Un-Inhabitant,9800.0,645325
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645336,Chainpur (Efa),,Rural,Un-Inhabitant,11200.0,645336
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645306,Chainpur (Rv),,Rural,Inhabitant,11100.0,645306
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645330,Chappa Nali (Efa),,Rural,Un-Inhabitant,10400.0,645330
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645326,Chuglum Gum (Efa),,Rural,Un-Inhabitant,10000.0,645326
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645296,Danpur (Rv),,Rural,Inhabitant,8600.0,645296
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645301,Devpur (Rv),,Rural,Inhabitant,9400.0,645301
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645316,Dukennagar (Rv),,Rural,Inhabitant,12800.0,645316
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645332,Ganesh Nagar I & II (Efa),,Rural,Un-Inhabitant,10600.0,645332
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645333,Ganeshpur (Efa),,Rural,Un-Inhabitant,10800.0,645333
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645329,Gora Tikry (Efa),,Rural,Un-Inhabitant,10300.0,645329
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645310,Govindpur (Rv),,Rural,Inhabitant,12100.0,645310
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645305,Hanspuri (Rv) (Including Jpp Camps),,Rural,Inhabitant,10700.0,645305
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645315,Harinagar (Rv),,Rural,Inhabitant,12600.0,645315
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645320,Interview Island (Po),,Rural,Un-Inhabitant,8200.0,645320
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645319,Interview Island (Wls),,Rural,Un-Inhabitant,8100.0,645319
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645313,Jaipur (Rv),,Rural,Inhabitant,12400.0,645313
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645312,Kamalapur (Rv),,Rural,Inhabitant,12300.0,645312
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645340,Kanchi Nallaha (Efa) & Bamboo Nallaha (Efa),,Rural,Un-Inhabitant,11700.0,645340
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645328,Karanch Khari (Efa),,Rural,Un-Inhabitant,10200.0,645328
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645321,Karmatang IX (Efa),,Rural,Inhabitant,8900.0,645321
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645298,Karmatang (Rv),,Rural,Inhabitant,8800.0,645298
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645322,Karmatang X (Efa) Incl.Bihari Plot (Efa),,Rural,Un-Inhabitant,9000.0,645322
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645331,Khukari Tabla (Efa),,Rural,Un-Inhabitant,10500.0,645331
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645300,Lataw (Rv),,Rural,Inhabitant,9300.0,645300
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645342,Lauki Nallaha (Efa),,Rural,Un-Inhabitant,12700.0,645342
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645299,Lucknow (Rv),,Rural,Inhabitant,9200.0,645299
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645334,Luis-In-Let-Bay (Jppc),,Rural,Un-Inhabitant,10900.0,645334
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645294,Mayabunder (Rv),,Rural,Inhabitant,8400.0,645294
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645303,Pahalgaon (Rv),,Rural,Inhabitant,9700.0,645303
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645323,Paiket Bay (Efa),,Rural,Un-Inhabitant,9100.0,645323
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645311,Paresh Nagar (Rv),,Rural,Inhabitant,12200.0,645311
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645341,Pather Tikry (Efa),,Rural,Un-Inhabitant,11800.0,645341
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645314,Pinakinagar (Rv),,Rural,Inhabitant,12500.0,645314
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645295,Pokadera (Rv),,Rural,Inhabitant,8500.0,645295
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645309,Profullya Nagar (Rv),,Rural,Inhabitant,12000.0,645309
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645307,Pudumadurai (Rv),,Rural,Inhabitant,11300.0,645307
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645297,Rampur (Rv),,Rural,Inhabitant,8700.0,645297
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645317,Santipur (Rv),,Rural,Inhabitant,12900.0,645317
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645335,Shippi Tikry (Efa),,Rural,Un-Inhabitant,11000.0,645335
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645327,Sundari Khari (Efa),,Rural,Un-Inhabitant,10100.0,645327
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645318,Swadesh Nagar (Rv),,Rural,Inhabitant,13000.0,645318
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645304,Tugapur (Rv),,Rural,Inhabitant,9900.0,645304
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5920,Mayabunder,,1,0,5920,6495,Mayabunder,,1,645302,Webi (Rv),,Rural,Inhabitant,9600.0,645302
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645380,Abaygarh (Rv),,Rural,Inhabitant,21700.0,645380
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645374,Adojig (Rv) (Including Efa),,Rural,Inhabitant,20700.0,645374
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645349,Amkunj (Rv),,Rural,Inhabitant,14300.0,645349
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645439,Bakultala Rv,,Rural,Inhabitant,15900.0,645439
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645414,Bamboo Tikry (Jppc),,Rural,Un-Inhabitant,18900.0,645414
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645367,Bangaon (Rv),,Rural,Inhabitant,17700.0,645367
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645375,Bejoygarh (Rv),,Rural,Inhabitant,20800.0,645375
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645418,Between Chotaligbang And Foul Bay (Ja),,Rural,Un-Inhabitant,19300.0,645418
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645359,Bharatpur (Rv),,Rural,Inhabitant,15600.0,645359
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645430,Bolcha (Efa),,Rural,Un-Inhabitant,21000.0,645430
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645410,Boreham Valley (Fs),,Rural,Un-Inhabitant,18200.0,645410
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645402,Boroinyol II (Fc),,Rural,Un-Inhabitant,17200.0,645402
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645400,Charlungta (Fc),,Rural,Un-Inhabitant,16900.0,645400
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645401,Charlungta II (Fc),,Rural,Un-Inhabitant,17000.0,645401
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645419,Chotaligbang (Ja),,Rural,Un-Inhabitant,19400.0,645419
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645386,Cutbert Bay (Efa),,Rural,Un-Inhabitant,13100.0,645386
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645352,Desharatpur (Rv),,Rural,Inhabitant,14600.0,645352
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645388,Dhani Nallaha (Efa),,Rural,Un-Inhabitant,13600.0,645388
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645404,Dhani Nallaha (Ja),,Rural,Un-Inhabitant,17400.0,645404
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645343,Dharmapur (Rv),,Rural,Inhabitant,13200.0,645343
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645423,Elephenstone Harbour (Fc),,Rural,Un-Inhabitant,19900.0,645423
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645411,Foster Valley (Efa),,Rural,Un-Inhabitant,18300.0,645411
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645416,Foul Bay (Ja),,Rural,Un-Inhabitant,19100.0,645416
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645394,Gol Pahar (Efa),,Rural,Un-Inhabitant,15500.0,645394
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645351,Janakpur (Rv),,Rural,Inhabitant,14500.0,645351
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645393,Japan Tikri (Efa),,Rural,Un-Inhabitant,15400.0,645393
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645412,Jermyvalley(Fs),,Rural,Un-Inhabitant,18400.0,645412
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645369,Kadamtala (Rv),,Rural,Inhabitant,18600.0,645369
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645395,Kalsi (Jppc),,Rural,Un-Inhabitant,16300.0,645395
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645399,Kalsi No. 3 (Jppc),,Rural,Un-Inhabitant,16700.0,645399
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645398,Kalsi No. 4 (Jppc),,Rural,Un-Inhabitant,16600.0,645398
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645397,Kalsi No. 6 (Jppc),,Rural,Un-Inhabitant,16500.0,645397
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645364,Kalsi (Rv),,Rural,Inhabitant,16200.0,645364
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645378,Kanchangarh (Rv),,Rural,Inhabitant,21400.0,645378
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645365,Kaushalyanagar (Rv),,Rural,Inhabitant,16800.0,645365
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645437,Khatta Khari (Efa),,Rural,Un-Inhabitant,22600.0,645437
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645385,Khatta Khari (Rv),,Rural,Inhabitant,22500.0,645385
35,Andaman And Nicobar Islands,632,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,1,,639,5921,Rangat,,1,0,5921,6497,Rangat,,1,645417,Lakra Lungta (Ja),,Rural,Un-Inhabitant,19200.0,645417
